link_id,tick,traffic_share,jammed_flag,planet_a,planet_b,traffic_percentage,traffic_bucket,high_traffic_share,jammed_int,hist_attack_rate
Boreas-Fenix,146,0.07051,0,Boreas,Fenix,7.05,low,0,0,0.10353535353535354
Dawn-Fenix,188,0.0834330688935281,0,Dawn,Fenix,8.34,low,0,0,0.07512953367875648
Dawn-Fenix,22,0.01516,0,Dawn,Fenix,1.52,very_low,0,0,0.07512953367875648
Aegis-Elysium,4,0.06238,0,Aegis,Elysium,6.24,low,0,0,0.06801007556675064
Caelum-Dawn,58,0.09711,0,Caelum,Dawn,9.71,low,0,0,0.06666666666666667
Caelum-Dawn,406,0.11673,0,Caelum,Dawn,11.67,medium,0,0,0.06666666666666667
Boreas-Fenix,192,0.09351,0,Boreas,Fenix,9.35,low,0,0,0.10353535353535354
Dawn-Fenix,97,0.01355,0,Dawn,Fenix,1.36,very_low,0,0,0.07512953367875648
Boreas-Elysium,406,0.09947,0,Boreas,Elysium,9.95,low,0,0,0.08933002481389578
Aegis-Dawn,409,0.00774,0,Aegis,Dawn,0.77,very_low,0,0,0.08607594936708861
Aegis-Dawn,324,0.15792,0,Aegis,Dawn,15.79,medium,0,0,0.08607594936708861
Aegis-Boreas,431,0.0834330688935281,0,Aegis,Boreas,8.34,low,0,0,0.115
Boreas-Fenix,353,0.23245,0,Boreas,Fenix,23.24,high,1,0,0.10353535353535354
Boreas-Dawn,22,0.06071,0,Boreas,Dawn,6.07,low,0,0,0.0761904761904762
Aegis-Elysium,301,0.18907,0,Aegis,Elysium,18.91,medium,0,0,0.06801007556675064
Dawn-Elysium,391,0.02474,0,Dawn,Elysium,2.47,very_low,0,0,0.07637231503579953
Dawn-Elysium,380,0.03138,0,Dawn,Elysium,3.14,very_low,0,0,0.07637231503579953
Aegis-Elysium,112,0.15771,0,Aegis,Elysium,15.77,medium,0,0,0.06801007556675064
Caelum-Fenix,154,0.08223,1,Caelum,Fenix,8.22,low,0,1,0.07960199004975124
Elysium-Fenix,256,0.09759,0,Elysium,Fenix,9.76,low,0,0,0.06666666666666667
Elysium-Fenix,401,0.03202,0,Elysium,Fenix,3.2,very_low,0,0,0.06666666666666667
Aegis-Boreas,310,0.02588,0,Aegis,Boreas,2.59,very_low,0,0,0.115
Dawn-Fenix,475,0.02636,0,Dawn,Fenix,2.64,very_low,0,0,0.07512953367875648
Aegis-Dawn,256,0.04773,0,Aegis,Dawn,4.77,very_low,0,0,0.08607594936708861
Caelum-Elysium,426,0.15494,1,Caelum,Elysium,15.49,medium,0,1,0.08208955223880597
Boreas-Dawn,150,0.02175,0,Boreas,Dawn,2.17,very_low,0,0,0.0761904761904762
Aegis-Dawn,205,0.16513,0,Aegis,Dawn,16.51,medium,0,0,0.08607594936708861
Elysium-Fenix,282,0.10619,0,Elysium,Fenix,10.62,medium,0,0,0.06666666666666667
Aegis-Boreas,471,0.03391,0,Aegis,Boreas,3.39,very_low,0,0,0.115
Elysium-Fenix,122,0.05509,0,Elysium,Fenix,5.51,low,0,0,0.06666666666666667
Caelum-Dawn,148,0.02048,0,Caelum,Dawn,2.05,very_low,0,0,0.06666666666666667
Boreas-Fenix,430,0.05749,0,Boreas,Fenix,5.75,low,0,0,0.10353535353535354
Dawn-Fenix,305,0.01087,0,Dawn,Fenix,1.09,very_low,0,0,0.07512953367875648
Boreas-Fenix,190,0.0304,0,Boreas,Fenix,3.04,very_low,0,0,0.10353535353535354
Caelum-Fenix,110,0.04953,0,Caelum,Fenix,4.95,very_low,0,0,0.07960199004975124
Dawn-Elysium,376,0.04201,0,Dawn,Elysium,4.2,very_low,0,0,0.07637231503579953
Dawn-Fenix,207,0.09305,0,Dawn,Fenix,9.3,low,0,0,0.07512953367875648
Caelum-Fenix,457,0.01312,0,Caelum,Fenix,1.31,very_low,0,0,0.07960199004975124
Boreas-Fenix,239,0.1095,0,Boreas,Fenix,10.95,medium,0,0,0.10353535353535354
Elysium-Fenix,333,0.05287,0,Elysium,Fenix,5.29,low,0,0,0.06666666666666667
Aegis-Elysium,411,0.20168,0,Aegis,Elysium,20.17,high,1,0,0.06801007556675064
Aegis-Dawn,466,0.07972,1,Aegis,Dawn,7.97,low,0,1,0.08607594936708861
Aegis-Elysium,137,0.05028,0,Aegis,Elysium,5.03,low,0,0,0.06801007556675064
Caelum-Dawn,200,0.01064,1,Caelum,Dawn,1.06,very_low,0,1,0.06666666666666667
Aegis-Dawn,442,0.13913,0,Aegis,Dawn,13.91,medium,0,0,0.08607594936708861
Aegis-Dawn,122,0.11644,0,Aegis,Dawn,11.64,medium,0,0,0.08607594936708861
Caelum-Dawn,149,0.01221,0,Caelum,Dawn,1.22,very_low,0,0,0.06666666666666667
Caelum-Dawn,464,0.03657,0,Caelum,Dawn,3.66,very_low,0,0,0.06666666666666667
Caelum-Fenix,137,0.09762,0,Caelum,Fenix,9.76,low,0,0,0.07960199004975124
Dawn-Elysium,375,0.13885,0,Dawn,Elysium,13.88,medium,0,0,0.07637231503579953
Caelum-Dawn,479,0.02943,0,Caelum,Dawn,2.94,very_low,0,0,0.06666666666666667
Caelum-Dawn,124,0.08536,0,Caelum,Dawn,8.54,low,0,0,0.06666666666666667
Caelum-Fenix,139,0.02696,0,Caelum,Fenix,2.7,very_low,0,0,0.07960199004975124
Elysium-Fenix,359,0.15673,0,Elysium,Fenix,15.67,medium,0,0,0.06666666666666667
Boreas-Dawn,90,0.02698,0,Boreas,Dawn,2.7,very_low,0,0,0.0761904761904762
Elysium-Fenix,172,0.20415,0,Elysium,Fenix,20.42,high,1,0,0.06666666666666667
Caelum-Dawn,367,0.08014,0,Caelum,Dawn,8.01,low,0,0,0.06666666666666667
Aegis-Dawn,165,0.0839,0,Aegis,Dawn,8.39,low,0,0,0.08607594936708861
Elysium-Fenix,179,0.02792,0,Elysium,Fenix,2.79,very_low,0,0,0.06666666666666667
Boreas-Fenix,130,0.1123,0,Boreas,Fenix,11.23,medium,0,0,0.10353535353535354
Aegis-Elysium,367,0.01738,0,Aegis,Elysium,1.74,very_low,0,0,0.06801007556675064
Elysium-Fenix,371,0.04632,0,Elysium,Fenix,4.63,very_low,0,0,0.06666666666666667
Dawn-Fenix,35,0.10025,0,Dawn,Fenix,10.02,medium,0,0,0.07512953367875648
Caelum-Elysium,41,0.00516,0,Caelum,Elysium,0.52,very_low,0,0,0.08208955223880597
Elysium-Fenix,92,0.11134,0,Elysium,Fenix,11.13,medium,0,0,0.06666666666666667
Elysium-Fenix,327,0.0347,0,Elysium,Fenix,3.47,very_low,0,0,0.06666666666666667
Boreas-Elysium,310,0.14636,1,Boreas,Elysium,14.64,medium,0,1,0.08933002481389578
Caelum-Dawn,168,0.02331,0,Caelum,Dawn,2.33,very_low,0,0,0.06666666666666667
Elysium-Fenix,93,0.00915,0,Elysium,Fenix,0.92,very_low,0,0,0.06666666666666667
Caelum-Elysium,193,0.16962,1,Caelum,Elysium,16.96,medium,0,1,0.08208955223880597
Caelum-Elysium,66,0.0834330688935281,0,Caelum,Elysium,8.34,low,0,0,0.08208955223880597
Boreas-Elysium,487,0.05415,0,Boreas,Elysium,5.42,low,0,0,0.08933002481389578
Caelum-Fenix,43,0.01629,0,Caelum,Fenix,1.63,very_low,0,0,0.07960199004975124
Boreas-Fenix,27,0.036,0,Boreas,Fenix,3.6,very_low,0,0,0.10353535353535354
Caelum-Dawn,141,0.16226,0,Caelum,Dawn,16.23,medium,0,0,0.06666666666666667
Caelum-Dawn,27,0.00645,0,Caelum,Dawn,0.64,very_low,0,0,0.06666666666666667
Aegis-Dawn,128,0.04266,1,Aegis,Dawn,4.27,very_low,0,1,0.08607594936708861
Dawn-Fenix,390,0.00861,0,Dawn,Fenix,0.86,very_low,0,0,0.07512953367875648
Boreas-Fenix,195,0.00579,0,Boreas,Fenix,0.58,very_low,0,0,0.10353535353535354
Caelum-Dawn,180,0.28991,0,Caelum,Dawn,28.99,high,1,0,0.06666666666666667
Caelum-Elysium,227,0.17569,0,Caelum,Elysium,17.57,medium,0,0,0.08208955223880597
Aegis-Boreas,389,0.09166,0,Aegis,Boreas,9.17,low,0,0,0.115
Boreas-Dawn,16,0.09418,0,Boreas,Dawn,9.42,low,0,0,0.0761904761904762
Boreas-Fenix,403,0.0084,0,Boreas,Fenix,0.84,very_low,0,0,0.10353535353535354
Dawn-Elysium,67,0.03288,0,Dawn,Elysium,3.29,very_low,0,0,0.07637231503579953
Boreas-Elysium,133,0.15979,0,Boreas,Elysium,15.98,medium,0,0,0.08933002481389578
Boreas-Elysium,326,0.08871,0,Boreas,Elysium,8.87,low,0,0,0.08933002481389578
Aegis-Elysium,235,0.30707,0,Aegis,Elysium,30.71,high,1,0,0.06801007556675064
Caelum-Dawn,456,0.30702,1,Caelum,Dawn,30.7,high,1,1,0.06666666666666667
Boreas-Fenix,26,0.09404,0,Boreas,Fenix,9.4,low,0,0,0.10353535353535354
Aegis-Boreas,83,0.02518,0,Aegis,Boreas,2.52,very_low,0,0,0.115
Dawn-Fenix,447,0.01968,0,Dawn,Fenix,1.97,very_low,0,0,0.07512953367875648
Dawn-Fenix,49,0.13056,0,Dawn,Fenix,13.06,medium,0,0,0.07512953367875648
Aegis-Boreas,3,0.02301,0,Aegis,Boreas,2.3,very_low,0,0,0.115
Caelum-Fenix,438,0.05644,0,Caelum,Fenix,5.64,low,0,0,0.07960199004975124
Boreas-Elysium,446,0.18101,0,Boreas,Elysium,18.1,medium,0,0,0.08933002481389578
Dawn-Elysium,177,0.01027,0,Dawn,Elysium,1.03,very_low,0,0,0.07637231503579953
Aegis-Dawn,423,0.03335,0,Aegis,Dawn,3.34,very_low,0,0,0.08607594936708861
Aegis-Boreas,374,0.0155,0,Aegis,Boreas,1.55,very_low,0,0,0.115
Aegis-Elysium,52,0.03376,0,Aegis,Elysium,3.38,very_low,0,0,0.06801007556675064
Dawn-Fenix,356,0.0834330688935281,0,Dawn,Fenix,8.34,low,0,0,0.07512953367875648
Boreas-Fenix,147,0.01153,0,Boreas,Fenix,1.15,very_low,0,0,0.10353535353535354
Boreas-Dawn,254,0.11399,1,Boreas,Dawn,11.4,medium,0,1,0.0761904761904762
Aegis-Boreas,364,0.02563,0,Aegis,Boreas,2.56,very_low,0,0,0.115
Boreas-Dawn,360,0.08212,0,Boreas,Dawn,8.21,low,0,0,0.0761904761904762
Boreas-Dawn,243,0.02948,0,Boreas,Dawn,2.95,very_low,0,0,0.0761904761904762
Caelum-Elysium,214,0.01452,0,Caelum,Elysium,1.45,very_low,0,0,0.08208955223880597
Dawn-Fenix,43,0.09194,0,Dawn,Fenix,9.19,low,0,0,0.07512953367875648
Caelum-Dawn,133,0.05989,0,Caelum,Dawn,5.99,low,0,0,0.06666666666666667
Caelum-Dawn,270,0.05875,0,Caelum,Dawn,5.88,low,0,0,0.06666666666666667
Boreas-Fenix,140,0.02967,0,Boreas,Fenix,2.97,very_low,0,0,0.10353535353535354
Dawn-Elysium,406,0.11197,0,Dawn,Elysium,11.2,medium,0,0,0.07637231503579953
Boreas-Dawn,9,0.09379,0,Boreas,Dawn,9.38,low,0,0,0.0761904761904762
Caelum-Elysium,124,0.01049,0,Caelum,Elysium,1.05,very_low,0,0,0.08208955223880597
Aegis-Boreas,137,0.06953,0,Aegis,Boreas,6.95,low,0,0,0.115
Caelum-Dawn,186,0.00137,0,Caelum,Dawn,0.14,very_low,0,0,0.06666666666666667
Boreas-Dawn,233,0.05759,0,Boreas,Dawn,5.76,low,0,0,0.0761904761904762
Aegis-Boreas,482,0.1177,0,Aegis,Boreas,11.77,medium,0,0,0.115
Aegis-Elysium,317,0.03557,0,Aegis,Elysium,3.56,very_low,0,0,0.06801007556675064
Boreas-Elysium,222,0.03967,0,Boreas,Elysium,3.97,very_low,0,0,0.08933002481389578
Caelum-Dawn,474,0.14387,0,Caelum,Dawn,14.39,medium,0,0,0.06666666666666667
Boreas-Elysium,268,0.10051,0,Boreas,Elysium,10.05,medium,0,0,0.08933002481389578
Boreas-Dawn,359,0.08574,0,Boreas,Dawn,8.57,low,0,0,0.0761904761904762
Aegis-Boreas,49,0.05101,1,Aegis,Boreas,5.1,low,0,1,0.115
Boreas-Dawn,187,0.02233,0,Boreas,Dawn,2.23,very_low,0,0,0.0761904761904762
Boreas-Dawn,440,0.14366,0,Boreas,Dawn,14.37,medium,0,0,0.0761904761904762
Boreas-Dawn,352,0.06785,0,Boreas,Dawn,6.78,low,0,0,0.0761904761904762
Boreas-Elysium,491,0.01941,0,Boreas,Elysium,1.94,very_low,0,0,0.08933002481389578
Caelum-Dawn,31,0.06723,0,Caelum,Dawn,6.72,low,0,0,0.06666666666666667
Dawn-Fenix,24,0.0834330688935281,0,Dawn,Fenix,8.34,low,0,0,0.07512953367875648
Caelum-Elysium,324,0.15415,0,Caelum,Elysium,15.42,medium,0,0,0.08208955223880597
Aegis-Elysium,386,0.07117,0,Aegis,Elysium,7.12,low,0,0,0.06801007556675064
Boreas-Elysium,498,0.00934,0,Boreas,Elysium,0.93,very_low,0,0,0.08933002481389578
Aegis-Elysium,72,0.00169,0,Aegis,Elysium,0.17,very_low,0,0,0.06801007556675064
Boreas-Fenix,309,0.11929,0,Boreas,Fenix,11.93,medium,0,0,0.10353535353535354
Elysium-Fenix,301,0.02899,0,Elysium,Fenix,2.9,very_low,0,0,0.06666666666666667
Boreas-Elysium,413,0.04107,0,Boreas,Elysium,4.11,very_low,0,0,0.08933002481389578
Dawn-Elysium,410,0.12612,0,Dawn,Elysium,12.61,medium,0,0,0.07637231503579953
Caelum-Elysium,467,0.04845,0,Caelum,Elysium,4.84,very_low,0,0,0.08208955223880597
Elysium-Fenix,358,0.04872,0,Elysium,Fenix,4.87,very_low,0,0,0.06666666666666667
Dawn-Elysium,457,0.21951,1,Dawn,Elysium,21.95,high,1,1,0.07637231503579953
Aegis-Dawn,494,0.00987,0,Aegis,Dawn,0.99,very_low,0,0,0.08607594936708861
Caelum-Elysium,135,0.05817,0,Caelum,Elysium,5.82,low,0,0,0.08208955223880597
Dawn-Fenix,301,0.00495,0,Dawn,Fenix,0.5,very_low,0,0,0.07512953367875648
Boreas-Dawn,430,0.06081,1,Boreas,Dawn,6.08,low,0,1,0.0761904761904762
Caelum-Dawn,392,0.16954,0,Caelum,Dawn,16.95,medium,0,0,0.06666666666666667
Boreas-Dawn,354,0.11727,0,Boreas,Dawn,11.73,medium,0,0,0.0761904761904762
Boreas-Fenix,433,0.20467,1,Boreas,Fenix,20.47,high,1,1,0.10353535353535354
Dawn-Elysium,363,0.05014,0,Dawn,Elysium,5.01,low,0,0,0.07637231503579953
Dawn-Elysium,170,0.01046,0,Dawn,Elysium,1.05,very_low,0,0,0.07637231503579953
Aegis-Elysium,14,0.04939,1,Aegis,Elysium,4.94,very_low,0,1,0.06801007556675064
Dawn-Fenix,156,0.0834330688935281,0,Dawn,Fenix,8.34,low,0,0,0.07512953367875648
Aegis-Dawn,360,0.01086,0,Aegis,Dawn,1.09,very_low,0,0,0.08607594936708861
Aegis-Boreas,362,0.16429,0,Aegis,Boreas,16.43,medium,0,0,0.115
Dawn-Fenix,59,0.04101,0,Dawn,Fenix,4.1,very_low,0,0,0.07512953367875648
Aegis-Boreas,92,0.07032,0,Aegis,Boreas,7.03,low,0,0,0.115
Elysium-Fenix,106,0.00668,0,Elysium,Fenix,0.67,very_low,0,0,0.06666666666666667
Caelum-Dawn,184,0.1579,0,Caelum,Dawn,15.79,medium,0,0,0.06666666666666667
Dawn-Elysium,284,0.07293,0,Dawn,Elysium,7.29,low,0,0,0.07637231503579953
Boreas-Elysium,473,0.01966,0,Boreas,Elysium,1.97,very_low,0,0,0.08933002481389578
Dawn-Elysium,329,0.01781,0,Dawn,Elysium,1.78,very_low,0,0,0.07637231503579953
Aegis-Boreas,108,0.0593,0,Aegis,Boreas,5.93,low,0,0,0.115
Dawn-Fenix,262,0.07553,0,Dawn,Fenix,7.55,low,0,0,0.07512953367875648
Aegis-Dawn,140,0.02596,0,Aegis,Dawn,2.6,very_low,0,0,0.08607594936708861
Boreas-Elysium,229,0.0834330688935281,0,Boreas,Elysium,8.34,low,0,0,0.08933002481389578
Dawn-Elysium,427,0.05946,0,Dawn,Elysium,5.95,low,0,0,0.07637231503579953
Caelum-Dawn,3,0.11515,0,Caelum,Dawn,11.52,medium,0,0,0.06666666666666667
Caelum-Elysium,328,0.05217,1,Caelum,Elysium,5.22,low,0,1,0.08208955223880597
Dawn-Fenix,40,0.02904,0,Dawn,Fenix,2.9,very_low,0,0,0.07512953367875648
Caelum-Elysium,157,0.00432,0,Caelum,Elysium,0.43,very_low,0,0,0.08208955223880597
Elysium-Fenix,83,0.04492,0,Elysium,Fenix,4.49,very_low,0,0,0.06666666666666667
Caelum-Dawn,87,0.04705,0,Caelum,Dawn,4.7,very_low,0,0,0.06666666666666667
Aegis-Dawn,124,0.02533,0,Aegis,Dawn,2.53,very_low,0,0,0.08607594936708861
Dawn-Fenix,12,0.16686,0,Dawn,Fenix,16.69,medium,0,0,0.07512953367875648
Caelum-Dawn,220,0.21592,0,Caelum,Dawn,21.59,high,1,0,0.06666666666666667
Dawn-Fenix,224,0.0258,0,Dawn,Fenix,2.58,very_low,0,0,0.07512953367875648
Aegis-Boreas,61,0.07997,0,Aegis,Boreas,8.0,low,0,0,0.115
Caelum-Dawn,369,0.19264,0,Caelum,Dawn,19.26,medium,0,0,0.06666666666666667
Aegis-Boreas,80,0.21488,0,Aegis,Boreas,21.49,high,1,0,0.115
Dawn-Fenix,131,0.05049,0,Dawn,Fenix,5.05,low,0,0,0.07512953367875648
Boreas-Elysium,116,0.09193,0,Boreas,Elysium,9.19,low,0,0,0.08933002481389578
Aegis-Elysium,360,0.01419,0,Aegis,Elysium,1.42,very_low,0,0,0.06801007556675064
Boreas-Dawn,71,0.03608,0,Boreas,Dawn,3.61,very_low,0,0,0.0761904761904762
Caelum-Fenix,208,0.00692,0,Caelum,Fenix,0.69,very_low,0,0,0.07960199004975124
Boreas-Elysium,124,0.06299,0,Boreas,Elysium,6.3,low,0,0,0.08933002481389578
Caelum-Elysium,496,0.01986,0,Caelum,Elysium,1.99,very_low,0,0,0.08208955223880597
Boreas-Fenix,113,0.01687,0,Boreas,Fenix,1.69,very_low,0,0,0.10353535353535354
Aegis-Elysium,336,0.1548,0,Aegis,Elysium,15.48,medium,0,0,0.06801007556675064
Aegis-Elysium,98,0.09876,0,Aegis,Elysium,9.88,low,0,0,0.06801007556675064
Caelum-Dawn,237,0.0758,0,Caelum,Dawn,7.58,low,0,0,0.06666666666666667
Caelum-Fenix,413,0.13422,0,Caelum,Fenix,13.42,medium,0,0,0.07960199004975124
Boreas-Elysium,307,0.04435,0,Boreas,Elysium,4.44,very_low,0,0,0.08933002481389578
Aegis-Dawn,248,0.01611,0,Aegis,Dawn,1.61,very_low,0,0,0.08607594936708861
Boreas-Fenix,271,0.10676,1,Boreas,Fenix,10.68,medium,0,1,0.10353535353535354
Elysium-Fenix,206,0.01693,1,Elysium,Fenix,1.69,very_low,0,1,0.06666666666666667
Dawn-Fenix,410,0.14275,0,Dawn,Fenix,14.27,medium,0,0,0.07512953367875648
Aegis-Boreas,41,0.08823,0,Aegis,Boreas,8.82,low,0,0,0.115
Boreas-Dawn,75,0.36747,0,Boreas,Dawn,36.75,very_high,1,0,0.0761904761904762
Elysium-Fenix,5,0.0834330688935281,0,Elysium,Fenix,8.34,low,0,0,0.06666666666666667
Caelum-Elysium,322,0.06543,0,Caelum,Elysium,6.54,low,0,0,0.08208955223880597
Aegis-Boreas,285,0.17235,0,Aegis,Boreas,17.24,medium,0,0,0.115
Caelum-Elysium,430,0.14107,0,Caelum,Elysium,14.11,medium,0,0,0.08208955223880597
Dawn-Elysium,150,0.06563,0,Dawn,Elysium,6.56,low,0,0,0.07637231503579953
Dawn-Elysium,454,0.09311,0,Dawn,Elysium,9.31,low,0,0,0.07637231503579953
Dawn-Elysium,338,0.01684,0,Dawn,Elysium,1.68,very_low,0,0,0.07637231503579953
Dawn-Fenix,221,0.17227,0,Dawn,Fenix,17.23,medium,0,0,0.07512953367875648
Elysium-Fenix,381,0.42363,0,Elysium,Fenix,42.36,very_high,1,0,0.06666666666666667
Aegis-Dawn,125,0.11196,0,Aegis,Dawn,11.2,medium,0,0,0.08607594936708861
Boreas-Fenix,237,0.11869,0,Boreas,Fenix,11.87,medium,0,0,0.10353535353535354
Aegis-Boreas,332,0.00388,1,Aegis,Boreas,0.39,very_low,0,1,0.115
Dawn-Elysium,265,0.08071,0,Dawn,Elysium,8.07,low,0,0,0.07637231503579953
Boreas-Dawn,412,0.03355,0,Boreas,Dawn,3.36,very_low,0,0,0.0761904761904762
Caelum-Fenix,365,0.05003,0,Caelum,Fenix,5.0,low,0,0,0.07960199004975124
Aegis-Elysium,433,0.11559,0,Aegis,Elysium,11.56,medium,0,0,0.06801007556675064
Boreas-Fenix,417,0.17258,0,Boreas,Fenix,17.26,medium,0,0,0.10353535353535354
Boreas-Dawn,198,0.03409,0,Boreas,Dawn,3.41,very_low,0,0,0.0761904761904762
Caelum-Fenix,269,0.11752,0,Caelum,Fenix,11.75,medium,0,0,0.07960199004975124
Boreas-Dawn,276,0.01687,1,Boreas,Dawn,1.69,very_low,0,1,0.0761904761904762
Elysium-Fenix,497,0.02092,0,Elysium,Fenix,2.09,very_low,0,0,0.06666666666666667
Boreas-Fenix,393,0.01441,0,Boreas,Fenix,1.44,very_low,0,0,0.10353535353535354
Caelum-Fenix,347,0.0744,0,Caelum,Fenix,7.44,low,0,0,0.07960199004975124
Dawn-Fenix,395,0.01255,0,Dawn,Fenix,1.26,very_low,0,0,0.07512953367875648
Boreas-Elysium,455,0.00616,0,Boreas,Elysium,0.62,very_low,0,0,0.08933002481389578
Aegis-Elysium,321,0.11932,0,Aegis,Elysium,11.93,medium,0,0,0.06801007556675064
Dawn-Elysium,25,0.01808,0,Dawn,Elysium,1.81,very_low,0,0,0.07637231503579953
Boreas-Fenix,472,0.05888,0,Boreas,Fenix,5.89,low,0,0,0.10353535353535354
Aegis-Elysium,156,0.18764,0,Aegis,Elysium,18.76,medium,0,0,0.06801007556675064
Boreas-Dawn,452,0.16533,0,Boreas,Dawn,16.53,medium,0,0,0.0761904761904762
Caelum-Fenix,423,0.02196,0,Caelum,Fenix,2.2,very_low,0,0,0.07960199004975124
Dawn-Elysium,290,0.0834330688935281,0,Dawn,Elysium,8.34,low,0,0,0.07637231503579953
Dawn-Fenix,111,0.05869,0,Dawn,Fenix,5.87,low,0,0,0.07512953367875648
Boreas-Elysium,208,0.03887,0,Boreas,Elysium,3.89,very_low,0,0,0.08933002481389578
Caelum-Elysium,299,0.01,0,Caelum,Elysium,1.0,very_low,0,0,0.08208955223880597
Dawn-Elysium,325,0.05732,0,Dawn,Elysium,5.73,low,0,0,0.07637231503579953
Boreas-Dawn,127,0.07929,0,Boreas,Dawn,7.93,low,0,0,0.0761904761904762
Boreas-Dawn,343,0.06251,0,Boreas,Dawn,6.25,low,0,0,0.0761904761904762
Aegis-Elysium,404,0.1191,0,Aegis,Elysium,11.91,medium,0,0,0.06801007556675064
Caelum-Dawn,251,0.00011,0,Caelum,Dawn,0.01,very_low,0,0,0.06666666666666667
Caelum-Fenix,149,0.10327,0,Caelum,Fenix,10.33,medium,0,0,0.07960199004975124
Boreas-Elysium,496,0.13769,0,Boreas,Elysium,13.77,medium,0,0,0.08933002481389578
Caelum-Dawn,207,0.0047,0,Caelum,Dawn,0.47,very_low,0,0,0.06666666666666667
Aegis-Dawn,29,0.01128,0,Aegis,Dawn,1.13,very_low,0,0,0.08607594936708861
Aegis-Elysium,384,0.0834330688935281,0,Aegis,Elysium,8.34,low,0,0,0.06801007556675064
Dawn-Elysium,211,0.02171,0,Dawn,Elysium,2.17,very_low,0,0,0.07637231503579953
Dawn-Elysium,352,0.06451,0,Dawn,Elysium,6.45,low,0,0,0.07637231503579953
Boreas-Dawn,260,0.08611,0,Boreas,Dawn,8.61,low,0,0,0.0761904761904762
Elysium-Fenix,242,0.02466,0,Elysium,Fenix,2.47,very_low,0,0,0.06666666666666667
Aegis-Elysium,87,0.08952,0,Aegis,Elysium,8.95,low,0,0,0.06801007556675064
Aegis-Elysium,140,0.03627,0,Aegis,Elysium,3.63,very_low,0,0,0.06801007556675064
Caelum-Fenix,40,0.21458,0,Caelum,Fenix,21.46,high,1,0,0.07960199004975124
Boreas-Dawn,130,0.07648,0,Boreas,Dawn,7.65,low,0,0,0.0761904761904762
Dawn-Elysium,57,0.2107,0,Dawn,Elysium,21.07,high,1,0,0.07637231503579953
Aegis-Elysium,158,0.01871,0,Aegis,Elysium,1.87,very_low,0,0,0.06801007556675064
Boreas-Dawn,286,0.04218,0,Boreas,Dawn,4.22,very_low,0,0,0.0761904761904762
Caelum-Fenix,47,0.06511,0,Caelum,Fenix,6.51,low,0,0,0.07960199004975124
Boreas-Elysium,267,0.09748,0,Boreas,Elysium,9.75,low,0,0,0.08933002481389578
Caelum-Fenix,486,0.17034,0,Caelum,Fenix,17.03,medium,0,0,0.07960199004975124
Caelum-Elysium,397,0.00646,0,Caelum,Elysium,0.65,very_low,0,0,0.08208955223880597
Boreas-Fenix,282,0.10673,0,Boreas,Fenix,10.67,medium,0,0,0.10353535353535354
Boreas-Elysium,125,0.03717,0,Boreas,Elysium,3.72,very_low,0,0,0.08933002481389578
Boreas-Dawn,443,0.04709,0,Boreas,Dawn,4.71,very_low,0,0,0.0761904761904762
Caelum-Dawn,298,0.00403,0,Caelum,Dawn,0.4,very_low,0,0,0.06666666666666667
Boreas-Elysium,315,0.00329,0,Boreas,Elysium,0.33,very_low,0,0,0.08933002481389578
Aegis-Elysium,308,0.05335,0,Aegis,Elysium,5.34,low,0,0,0.06801007556675064
Aegis-Boreas,124,0.10428,0,Aegis,Boreas,10.43,medium,0,0,0.115
Boreas-Dawn,155,0.00302,0,Boreas,Dawn,0.3,very_low,0,0,0.0761904761904762
Boreas-Dawn,201,0.04316,0,Boreas,Dawn,4.32,very_low,0,0,0.0761904761904762
Boreas-Elysium,488,0.0834330688935281,0,Boreas,Elysium,8.34,low,0,0,0.08933002481389578
Aegis-Dawn,350,0.09483,0,Aegis,Dawn,9.48,low,0,0,0.08607594936708861
Aegis-Elysium,82,0.111,0,Aegis,Elysium,11.1,medium,0,0,0.06801007556675064
Elysium-Fenix,162,0.04773,0,Elysium,Fenix,4.77,very_low,0,0,0.06666666666666667
Caelum-Dawn,285,0.02435,0,Caelum,Dawn,2.44,very_low,0,0,0.06666666666666667
Caelum-Fenix,407,0.03161,0,Caelum,Fenix,3.16,very_low,0,0,0.07960199004975124
Caelum-Elysium,470,0.03689,0,Caelum,Elysium,3.69,very_low,0,0,0.08208955223880597
Boreas-Elysium,469,0.11625,0,Boreas,Elysium,11.62,medium,0,0,0.08933002481389578
Aegis-Elysium,470,0.01175,0,Aegis,Elysium,1.18,very_low,0,0,0.06801007556675064
Aegis-Dawn,251,0.06276,0,Aegis,Dawn,6.28,low,0,0,0.08607594936708861
Aegis-Dawn,137,0.19642,0,Aegis,Dawn,19.64,medium,0,0,0.08607594936708861
Caelum-Fenix,286,0.06042,0,Caelum,Fenix,6.04,low,0,0,0.07960199004975124
Caelum-Dawn,6,0.07714,0,Caelum,Dawn,7.71,low,0,0,0.06666666666666667
Elysium-Fenix,61,0.0839,0,Elysium,Fenix,8.39,low,0,0,0.06666666666666667
Boreas-Dawn,342,0.14292,0,Boreas,Dawn,14.29,medium,0,0,0.0761904761904762
Caelum-Fenix,484,0.06221,0,Caelum,Fenix,6.22,low,0,0,0.07960199004975124
Aegis-Elysium,64,0.04174,0,Aegis,Elysium,4.17,very_low,0,0,0.06801007556675064
Boreas-Dawn,442,0.04274,0,Boreas,Dawn,4.27,very_low,0,0,0.0761904761904762
